Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price,Car_Age,Market_Segment
2109,MITSUBISHI,EK WAGON,2017,660.0,Automatic,Petrol,88000.0,Kottawa,2025-01-15,No Leasing,USED,Available,Available,Available,Available,57.0,8,2
2110,MITSUBISHI,EK WAGON,2018,650.0,Automatic,Petrol,77000.0,Matara,2025-01-20,No Leasing,USED,Available,Available,Available,Available,61.15625,7,2
2111,MITSUBISHI,EK WAGON B11W,2018,650.0,Automatic,Petrol,77000.0,Kiribathgoda,2025-01-22,No Leasing,USED,Available,Available,Available,Available,62.0,7,2
2112,MITSUBISHI,EK WAGON CUSTOM,2016,650.0,Automatic,Petrol,99000.0,Gampola,2025-02-04,Ongoing Lease,USED,Available,Available,Available,Available,62.0,9,2
2113,MITSUBISHI,EK WAGON CUSTOM,2016,650.0,Automatic,Petrol,99000.0,Gampaha,2025-01-31,No Leasing,USED,Available,Available,Available,Available,62.0,9,2
2114,MITSUBISHI,EK WAGON CUSTOM,2016,650.0,Automatic,Petrol,99000.0,Gampola,2025-01-22,Ongoing Lease,USED,Available,Available,Available,Available,62.0,9,2
2115,MITSUBISHI,EK WAGON CUSTOM DAYZ,2015,660.0,Automatic,Petrol,110000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,61.5,10,2
2116,MITSUBISHI,EVOLUTION 4,2000,2000.0,Manual,Petrol,275000.0,Kadawatha,2025-01-13,No Leasing,USED,Not_Available,Not_Available,Available,Available,59.5,25,1
2117,MITSUBISHI,GALANT,2006,2000.0,Automatic,Petrol,209000.0,Kurunegala,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,40.0,19,1
2118,MITSUBISHI,GALANT,2000,2000.0,Manual,Diesel,275000.0,Nugegoda,2025-01-31,Ongoing Lease,USED,Available,Available,Available,Available,33.5,25,1
2119,MITSUBISHI,GALANT,1985,1500.0,Manual,Petrol,440000.0,Gampaha,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,4.75,40,3
2120,MITSUBISHI,GALANT,2006,2000.0,Automatic,Petrol,209000.0,Kurunegala,2025-01-18,No Leasing,USED,Available,Available,Available,Available,40.0,19,1
2121,MITSUBISHI,GALANT,2000,2000.0,Manual,Diesel,275000.0,Colombo,2025-01-13,No Leasing,USED,Available,Available,Available,Available,45.0,25,1
2122,MITSUBISHI,GALANT,1987,1500.0,Manual,Petrol,418000.0,Kandy,2025-01-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,4.5,38,3
2123,MITSUBISHI,GALANT,2003,2000.0,Automatic,Petrol,242000.0,Kotte,2025-01-10,No Leasing,USED,Available,Available,Available,Available,34.0,22,1
2124,MITSUBISHI,GALANT,1983,1400.0,Manual,Petrol,462000.0,Pannala,2025-01-09,Ongoing Lease,USED,Not_Available,Available,Not_Available,Not_Available,6.5,42,3
2125,MITSUBISHI,GALANT,2000,2000.0,Manual,Diesel,275000.0,Bandaragama,2025-01-25,No Leasing,USED,Available,Available,Available,Available,35.5,25,1
2126,MITSUBISHI,GALANT,1985,1500.0,Manual,Petrol,440000.0,Kandy,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Not_Available,4.75,40,3
2127,MITSUBISHI,GALANT,1990,1500.0,Manual,Diesel,385000.0,Kesbewa,2025-01-01,Ongoing Lease,USED,Not_Available,Available,Not_Available,Available,14.0,35,3
2128,MITSUBISHI,GALANT,2003,2000.0,Automatic,Petrol,242000.0,Gampaha,2024-12-28,No Leasing,USED,Available,Available,Available,Available,9.5,22,1
2129,MITSUBISHI,GALANT,1985,1600.0,Manual,Petrol,440000.0,Kandy,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Not_Available,5.75,40,3
2130,MITSUBISHI,GALANT,1983,1590.0,Manual,Diesel,462000.0,Horana,2024-12-24,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,10.75,42,3
2131,MITSUBISHI,GALANT,1975,1500.0,Manual,Petrol,550000.0,Polgahawela,2024-12-24,No Leasing,USED,Not_Available,Not_Available,Available,Not_Available,3.4,50,3
2132,MITSUBISHI,GALANT,1985,1500.0,Manual,Petrol,440000.0,Kandy,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.0,40,3
2133,MITSUBISHI,GALANT E32,1988,1800.0,Manual,Petrol,407000.0,Kesbewa,2025-01-01,No Leasing,USED,Available,Available,Available,Available,16.8,37,3
2134,MITSUBISHI,GALANT SIGMA 2C,1984,2000.0,Manual,Petrol,451000.0,Colombo,2025-01-18,No Leasing,USED,Available,Available,Not_Available,Not_Available,6.2,41,3
2135,MITSUBISHI,GALANT V6,1994,2000.0,Manual,Petrol,341000.0,Kurunegala,2024-12-15,No Leasing,USED,Available,Available,Available,Available,22.75,31,3
2136,MITSUBISHI,GALANT VRG ASPIRE,2003,1800.0,Automatic,Petrol,242000.0,Colombo,2025-02-03,No Leasing,NEW,Available,Available,Available,Available,36.75,22,1
2137,MITSUBISHI,GF-H42A,2001,650.0,Automatic,Petrol,264000.0,Ja-Ela,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Available,35.0,24,1
2138,MITSUBISHI,GLX,2007,1299.0,Manual,Petrol,198000.0,Colombo,2024-12-24,No Leasing,USED,Available,Available,Available,Available,47.0,18,1
2139,MITSUBISHI,KH4WGRPZR,2011,2476.0,Automatic,Diesel,154000.0,Ragama,2025-01-02,No Leasing,USED,Available,Available,Available,Available,150.0,14,0
2140,MITSUBISHI,LANCER,1992,1950.0,Manual,Diesel,363000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,14.5,33,3
2141,MITSUBISHI,LANCER,1985,1400.0,Manual,Petrol,440000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Not_Available,Available,Not_Available,13.0,40,3
2142,MITSUBISHI,LANCER,1993,1300.0,Manual,Petrol,352000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.5,32,3
2143,MITSUBISHI,LANCER,2003,1300.0,Manual,Petrol,242000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Not_Available,Available,Available,23.875,22,1
2144,MITSUBISHI,LANCER,1989,1300.0,Manual,Petrol,396000.0,Matara,2025-02-03,No Leasing,USED,Available,Available,Available,Available,10.9,36,3
2145,MITSUBISHI,LANCER,1983,1400.0,Manual,Petrol,462000.0,Kandy,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,5.5,42,3
2146,MITSUBISHI,LANCER,2002,1460.0,Automatic,Petrol,253000.0,Homagama,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.875,23,1
2147,MITSUBISHI,LANCER,1987,1500.0,Manual,Petrol,418000.0,Kurunegala,2025-02-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,5.75,38,3
2148,MITSUBISHI,LANCER,1980,1300.0,Manual,Petrol,495000.0,Matara,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,9.75,45,3
2149,MITSUBISHI,LANCER,1988,1450.0,Manual,Petrol,407000.0,Hatton,2025-01-29,No Leasing,USED,Available,Available,Available,Available,8.5,37,3
2150,MITSUBISHI,LANCER,1995,1300.0,Manual,Petrol,330000.0,Kandy,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.6,30,1
2151,MITSUBISHI,LANCER,1991,1300.0,Manual,Petrol,374000.0,Colombo,2025-01-16,No Leasing,USED,Available,Available,Available,Available,13.0,34,3
2152,MITSUBISHI,LANCER,1978,1400.0,Manual,Petrol,517000.0,Bandaragama,2025-01-13,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,5.75,47,3
2153,MITSUBISHI,LANCER,1983,1390.0,Manual,Petrol,462000.0,Matara,2025-01-12,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.25,42,3
2154,MITSUBISHI,LANCER,1983,1400.0,Manual,Petrol,462000.0,Gampaha,2025-01-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.6,42,3
2155,MITSUBISHI,LANCER,1992,1500.0,Manual,Diesel,363000.0,Kalutara,2025-01-05,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,17.0,33,3
2156,MITSUBISHI,LANCER,1992,1879.0,Manual,Petrol,363000.0,Nuwara-Eliya,2025-01-22,No Leasing,USED,Available,Available,Available,Available,23.875,33,3
2157,MITSUBISHI,LANCER,1978,1400.0,Manual,Petrol,517000.0,Matugama,2025-01-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,4.3,47,3
2158,MITSUBISHI,LANCER,1981,1400.0,Manual,Petrol,484000.0,Colombo,2025-01-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.9,44,3
2159,MITSUBISHI,LANCER,1992,1800.0,Manual,Diesel,363000.0,Padukka,2024-12-31,No Leasing,USED,Available,Available,Not_Available,Not_Available,21.0,33,3
2160,MITSUBISHI,LANCER,1998,1500.0,Manual,Petrol,297000.0,Kurunegala,2024-12-27,No Leasing,USED,Available,Available,Available,Available,23.875,27,1
2161,MITSUBISHI,LANCER,1977,1400.0,Manual,Petrol,528000.0,Ja-Ela,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.5,48,3
2162,MITSUBISHI,LANCER,1990,1500.0,Manual,Petrol,385000.0,Gampaha,2024-12-25,No Leasing,USED,Available,Available,Available,Available,13.25,35,3
2163,MITSUBISHI,LANCER,2012,1299.0,Automatic,Petrol,143000.0,Warakapola,2024-12-22,No Leasing,USED,Available,Available,Available,Available,23.875,13,2
2164,MITSUBISHI,LANCER,1991,1800.0,Manual,Diesel,374000.0,Kurunegala,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Not_Available,13.0,34,3
2165,MITSUBISHI,LANCER,1983,1400.0,Manual,Petrol,462000.0,Matara,2024-12-19,No Leasing,USED,Available,Available,Available,Not_Available,3.75,42,3
2166,MITSUBISHI,LANCER,1986,1390.0,Manual,Petrol,429000.0,Homagama,2024-12-17,No Leasing,USED,Available,Available,Not_Available,Not_Available,9.9,39,3
2167,MITSUBISHI,LANCER,1985,1400.0,Manual,Petrol,440000.0,Welimada,2024-12-16,Ongoing Lease,USED,Available,Not_Available,Available,Not_Available,9.666666666666666,40,3
2168,MITSUBISHI,LANCER,1983,1500.0,Manual,Petrol,462000.0,Gampola,2024-12-12,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.9,42,3
2169,MITSUBISHI,LANCER,1985,2470.0,Manual,Diesel,440000.0,Divulapitiya,2024-12-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.5,40,3
2170,MITSUBISHI,LANCER,1978,1400.0,Manual,Petrol,517000.0,Malabe,2024-12-06,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,5.025,47,3
2171,MITSUBISHI,LANCER,1985,1500.0,Manual,Petrol,440000.0,Mahiyanganaya,2024-12-05,No Leasing,USED,Available,Available,Available,Available,9.5,40,3
2172,MITSUBISHI,LANCER,1995,1300.0,Manual,Petrol,330000.0,Colombo,2024-12-04,No Leasing,NEW,Available,Available,Available,Available,11.6,30,1
2173,MITSUBISHI,LANCER ASP,1996,1500.0,Manual,Petrol,319000.0,Kurunegala,2025-01-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,7.8,29,1
2174,MITSUBISHI,LANCER ASP,1991,1500.0,Manual,Petrol,374000.0,Piliyandala,2025-01-03,No Leasing,USED,Available,Available,Available,Not_Available,10.0,34,3
2175,MITSUBISHI,LANCER ASP MODEL,1991,1500.0,Manual,Petrol,374000.0,Kurunegala,2025-01-17,No Leasing,USED,Available,Available,Available,Available,17.75,34,3
2176,MITSUBISHI,LANCER BOX,1988,1400.0,Manual,Petrol,407000.0,Kesbewa,2025-02-05,No Leasing,USED,Available,Not_Available,Available,Not_Available,12.5,37,3
2177,MITSUBISHI,LANCER BOX,1980,1400.0,Automatic,Petrol,495000.0,Kurunegala,2025-02-05,No Leasing,USED,Not_Available,Not_Available,Available,Not_Available,6.6,45,3
2178,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.45,42,3
2179,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Dehiwala-Mount-Lavinia,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.45,42,3
2180,MITSUBISHI,LANCER BOX,1988,1400.0,Manual,Petrol,407000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.8,37,3
2181,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Ratnapura,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.14910714285714,42,3
2182,MITSUBISHI,LANCER BOX,1984,1410.0,Manual,Petrol,451000.0,Kegalle,2025-02-03,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.75,41,3
2183,MITSUBISHI,LANCER BOX,1980,1300.0,Manual,Petrol,495000.0,Matara,2025-02-03,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.75,45,3
2184,MITSUBISHI,LANCER BOX,1982,1400.0,Manual,Petrol,473000.0,Ratnapura,2025-02-03,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.14910714285714,43,3
2185,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Dankotuwa,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.5,42,3
2186,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Kurunegala,2025-01-31,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,6.2,42,3
2187,MITSUBISHI,LANCER BOX,1982,1200.0,Manual,Petrol,473000.0,Homagama,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.75,43,3
2188,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Homagama,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95,44,3
2189,MITSUBISHI,LANCER BOX,1982,1410.0,Manual,Petrol,473000.0,Homagama,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.542857142857144,43,3
2190,MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Kaduwela,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.5,45,3
2191,MITSUBISHI,LANCER BOX,1983,1500.0,Manual,Petrol,462000.0,Negombo,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.8,42,3
2192,MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Gampaha,2025-01-30,No Leasing,USED,Not_Available,Not_Available,Not_Available,Available,7.9,45,3
2193,MITSUBISHI,LANCER BOX,1982,800.0,Manual,Petrol,473000.0,Matugama,2025-01-18,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.3,43,3
2194,MITSUBISHI,LANCER BOX,1982,1400.0,Manual,Petrol,473000.0,Kurunegala,2025-01-17,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95,43,3
2195,MITSUBISHI,LANCER BOX,1982,1410.0,Manual,Petrol,473000.0,Dankotuwa,2025-01-17,No Leasing,USED,Available,Available,Available,Not_Available,7.5,43,3
2196,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Minuwangoda,2025-01-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.14910714285714,42,3
2197,MITSUBISHI,LANCER BOX,1982,1400.0,Manual,Petrol,473000.0,Kandy,2025-01-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.4,43,3
2198,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Kandy,2025-01-13,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.95,44,3
2199,MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Boralesgamuwa,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Not_Available,15.0,45,3
2200,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Kurunegala,2025-01-09,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,4.9,42,3
2201,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Ratnapura,2025-01-08,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.5,44,3
2202,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Ratnapura,2025-01-07,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.5,44,3
2203,MITSUBISHI,LANCER BOX,1978,1200.0,Manual,Petrol,517000.0,Kiribathgoda,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.5,47,3
2204,MITSUBISHI,LANCER BOX,1983,1200.0,Manual,Petrol,462000.0,Ja-Ela,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,7.1,42,3
2205,MITSUBISHI,LANCER BOX,1986,1400.0,Manual,Petrol,429000.0,Kuliyapitiya,2025-01-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.75,39,3
2206,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Avissawella,2025-01-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5,44,3
2207,MITSUBISHI,LANCER BOX,1983,1500.0,Manual,Petrol,462000.0,Elpitiya,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Available,10.25,42,3
2208,MITSUBISHI,LANCER BOX,1984,1400.0,Manual,Petrol,451000.0,Kurunegala,2025-01-25,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.85,41,3
2209,MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Warakapola,2025-01-22,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,4.4,45,3
2210,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Battaramulla,2025-01-22,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.6,44,3
2211,MITSUBISHI,LANCER BOX,1979,1822.0,Manual,Petrol,506000.0,Homagama,2025-01-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.85,46,3
2212,MITSUBISHI,LANCER BOX,1988,1200.0,Manual,Petrol,407000.0,Ja-Ela,2025-01-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.0,37,3
2213,MITSUBISHI,LANCER BOX,1985,1400.0,Manual,Petrol,440000.0,Ragama,2025-01-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.75,40,3
2214,MITSUBISHI,LANCER BOX,1987,1400.0,Manual,Petrol,418000.0,Kurunegala,2025-01-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.5,38,3
2215,MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Horana,2025-01-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.5,45,3
2216,MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Moneragala,2025-01-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.7,45,3
2217,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Welimada,2025-01-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.6,44,3
2218,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Polgahawela,2025-01-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.9,44,3
2219,MITSUBISHI,LANCER BOX,1982,1200.0,Manual,Petrol,473000.0,Balangoda,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,9.9,43,3
2220,MITSUBISHI,LANCER BOX,1984,1822.0,Manual,Petrol,451000.0,Colombo,2024-12-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.1,41,3
2221,MITSUBISHI,LANCER BOX,1980,1410.0,Manual,Petrol,495000.0,Padukka,2024-12-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.75,45,3
2222,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Ragama,2024-12-28,No Leasing,USED,Available,Available,Available,Not_Available,12.75,44,3
2223,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Kurunegala,2024-12-27,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.95,42,3
2224,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Kurunegala,2024-12-26,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.75,44,3
2225,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Kurunegala,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.0,44,3
2226,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Kottawa,2024-12-18,No Leasing,USED,Not_Available,Available,Available,Available,10.168181818181818,42,3
2227,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Hambantota,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.0,44,3
2228,MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Horana,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.5,45,3
2229,MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Mirigama,2024-12-13,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.14910714285714,45,3
2230,MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Matugama,2024-12-12,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.75,44,3
2231,MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Hanwella,2024-12-12,No Leasing,USED,Available,Available,Not_Available,Not_Available,7.25,45,3
2232,MITSUBISHI,LANCER BOX,1987,1300.0,Manual,Petrol,418000.0,Piliyandala,2024-12-07,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.5,38,3
2233,MITSUBISHI,LANCER BOX,1990,1400.0,Manual,Petrol,385000.0,Nawalapitiya,2024-12-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,5.5,35,3
2234,MITSUBISHI,LANCER BOX 1.6,1982,1600.0,Manual,Petrol,473000.0,Kadawatha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,8.5,43,3
2235,MITSUBISHI,LANCER BOX 5FWD,1982,1400.0,Manual,Petrol,473000.0,Kottawa,2024-12-06,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.9,43,3
2236,MITSUBISHI,LANCER BOX SL,1984,1400.0,Manual,Petrol,451000.0,Horana,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.9,41,3
2237,MITSUBISHI,LANCER C12,1985,1500.0,Manual,Petrol,440000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,6.9,40,3
2238,MITSUBISHI,LANCER C12,1990,1500.0,Manual,Petrol,385000.0,Kottawa,2025-01-26,No Leasing,USED,Available,Available,Available,Available,10.65,35,3
2239,MITSUBISHI,LANCER C12,1985,1300.0,Manual,Petrol,440000.0,Gampaha,2024-12-07,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,5.4,40,3
2240,MITSUBISHI,LANCER C12,1985,1500.0,Manual,Petrol,440000.0,Katunayake,2024-12-04,No Leasing,USED,Available,Not_Available,Available,Not_Available,5.2,40,3
2241,MITSUBISHI,LANCER C12,1985,1400.0,Manual,Petrol,440000.0,Colombo,2024-12-04,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,7.5,40,3
2242,MITSUBISHI,LANCER C12 CLX,1987,1500.0,Manual,Petrol,418000.0,Colombo,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Not_Available,10.75,38,3
2243,MITSUBISHI,LANCER C12A,1986,1500.0,Manual,Petrol,429000.0,Embilipitiya,2025-02-05,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,6.9,39,3
2244,MITSUBISHI,LANCER CB1,1995,1298.0,Manual,Petrol,330000.0,Colombo,2025-01-23,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,27.0,30,1
2245,MITSUBISHI,LANCER CB1,1994,1300.0,Manual,Petrol,341000.0,Kadawatha,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.5,31,3
2246,MITSUBISHI,LANCER CB2,1992,1500.0,Manual,Petrol,363000.0,Kurunegala,2025-01-30,No Leasing,USED,Available,Available,Available,Available,26.75,33,3
2247,MITSUBISHI,LANCER CB3,1995,1500.0,Manual,Petrol,330000.0,Matara,2025-01-30,No Leasing,USED,Available,Available,Available,Not_Available,26.5,30,1
2248,MITSUBISHI,LANCER CB8,1992,2000.0,Manual,Diesel,363000.0,Kurunegala,2025-01-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.5,33,3
2249,MITSUBISHI,LANCER CB8,1992,2000.0,Manual,Diesel,363000.0,Kelaniya,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,14.5,33,3
2250,MITSUBISHI,LANCER CK1,1999,1300.0,Manual,Petrol,286000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,31.0,26,1
2251,MITSUBISHI,LANCER CK1,2000,1300.0,Manual,Petrol,275000.0,Mirigama,2025-02-01,No Leasing,USED,Available,Available,Available,Available,38.5,25,1
2252,MITSUBISHI,LANCER CK1,1999,1300.0,Manual,Petrol,286000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,31.75,26,1
2253,MITSUBISHI,LANCER CK1,1997,1300.0,Manual,Petrol,308000.0,Colombo,2025-01-18,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,32.5,28,1
2254,MITSUBISHI,LANCER CK1,2000,1300.0,Manual,Petrol,275000.0,Maharagama,2025-01-16,No Leasing,USED,Available,Available,Available,Available,35.7,25,1
2255,MITSUBISHI,LANCER CK1,2000,1300.0,Manual,Petrol,275000.0,Kurunegala,2025-01-12,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,32.0,25,1
2256,MITSUBISHI,LANCER CK1,1997,1300.0,Manual,Petrol,308000.0,Negombo,2025-01-08,No Leasing,USED,Available,Available,Available,Not_Available,25.95,28,1
2257,MITSUBISHI,LANCER CK1,1999,1300.0,Manual,Petrol,286000.0,Kadawatha,2025-01-07,No Leasing,USED,Available,Available,Not_Available,Not_Available,34.5,26,1
2258,MITSUBISHI,LANCER CK1,1999,1300.0,Automatic,Petrol,286000.0,Matara,2025-01-05,No Leasing,USED,Available,Available,Available,Not_Available,35.95,26,1
2259,MITSUBISHI,LANCER CK1,1998,1300.0,Manual,Petrol,297000.0,Kegalle,2025-01-21,No Leasing,USED,Available,Available,Available,Available,34.0,27,1
2260,MITSUBISHI,LANCER CK1,2002,1300.0,Automatic,Petrol,253000.0,Kegalle,2024-12-17,No Leasing,USED,Available,Available,Available,Available,37.0,23,1
2261,MITSUBISHI,LANCER CK2,2000,1500.0,Manual,Petrol,275000.0,Homagama,2025-02-01,No Leasing,USED,Available,Available,Available,Available,38.0,25,1
2262,MITSUBISHI,LANCER CK2,1997,1500.0,Manual,Petrol,308000.0,Kurunegala,2025-01-17,No Leasing,USED,Not_Available,Available,Not_Available,Available,33.9,28,1
